time_us,detValue
30176010,2.974300
30177010,2.851800
30179010,2.895900
30181010,2.856700
30182011,3.096800
30184010,2.959600
30185010,3.047800
30187010,2.832200
30189010,2.915500
30190010,2.846900
30192010,2.993900
30194010,3.091900
30195010,3.023300
30197010,2.954700
30198010,2.989000
30200010,3.165400
30202010,2.940000
30203010,3.087000
30205010,2.891000
30207010,3.077200
30208010,2.935100
30210010,2.812600
30212010,3.091900
30213010,3.013500
30215010,3.096800
30216010,3.013500
30218010,3.047800
30220010,3.008600
30221010,2.959600
30223010,2.837100
30225010,2.905700
30226010,2.832200
30228010,3.023300
30229010,3.062500
30231010,3.082100
30233010,3.023300
30234010,3.057600
30236010,3.091900
30238010,2.905700
30239011,2.802800
30241010,3.028200
30242010,3.101700
30244010,2.871400
30246010,2.944900
30247010,3.003700
30249010,3.165400
30251010,2.954700
30252010,2.940000
30254010,3.072300
30255010,2.930200
30257010,2.998800
30259010,2.905700
30260010,2.949800
30262010,3.057600
30264010,3.111500
30265010,2.925300
30267010,3.087000
30269010,3.101700
30270010,2.846900
30272010,2.895900
30273010,2.876300
30275010,2.915500
30277010,3.077200
30278010,2.964500
30280010,3.096800
30282010,3.140900
30283010,3.042900
30285010,3.101700
30286010,2.964500
30288010,2.984100
30290010,2.989000
30291010,3.008600
30293010,2.837100
30295010,3.018400
30296011,3.101700
30298010,2.940000
30299010,2.998800
30301010,3.189900
30303010,3.028200
30304010,3.003700
30306010,2.886100
30308014,3.033100
30309010,2.562700
30311010,2.557800
30312010,2.631300
30314010,2.641100
30316010,2.915500
30317010,2.719500
30319010,2.724400
30321010,2.748900
30322010,2.655800
30324010,2.494100
30326010,2.562700
30327010,2.572500
30329010,2.685200
30330010,2.714600
30332010,2.797900
30334010,2.753800
30335010,2.812600
30337010,2.621500
30339010,2.552900
30340010,2.489200
30342010,2.744000
30343010,2.753800
30345010,2.734200
30347010,2.626400
30348010,2.797900
30350010,2.734200
30352010,2.876300
30353011,2.793000
30355010,2.768500
30356010,2.489200
30358010,2.572500
30360010,2.533300
30361010,2.695000
30363010,2.562700
30365010,2.758700
30366010,2.744000
30368010,2.758700
30369010,2.621500
30371010,2.783200
30373010,2.489200
30374010,2.739100
30376010,2.631300
30378010,2.802800
30379010,2.606800
30381010,2.729300
30383010,2.935100
30384010,2.871400
30386010,2.851800
30387010,2.631300
30389010,2.567600
30391010,2.528400
30392010,2.675400
30394010,2.592100
30396010,2.719500
30397010,2.650900
30399010,2.773400
30400010,2.925300
30402010,2.881200
30404010,2.797900
30405010,2.690100
30407010,2.557800
30409010,2.744000
30410011,2.704800
30412010,2.748900
30413010,2.655800
30415010,2.675400
30417010,2.699900
30418010,2.910600
30420010,2.788100
30422010,2.557800
30423010,2.616600
30425010,2.587200
30426010,2.655800
30428010,2.650900
30430010,2.802800
30431010,2.680300
30433010,2.675400
30435010,2.641100
30436010,2.621500
30438010,2.704800
30440010,2.528400
30441010,2.548000
30443010,2.523500
30444010,2.753800
30446010,2.812600
30448010,2.680300
30449010,2.886100
30451010,2.641100
30453010,2.753800
30454010,2.704800
30456010,2.724400
30457010,2.523500
30459010,2.641100
30461010,2.548000
30462010,2.646000
30464010,2.562700
30466010,2.851800
30467011,2.773400
30469010,2.739100
30470012,2.562700
30472010,2.807700
30474010,3.087000
30475010,2.891000
30477010,2.993900
30479010,3.057600
30480010,2.984100
30482010,3.155600
30483010,2.989000
30485010,3.131100
30487010,2.959600
30488010,2.812600
30490010,2.959600
30492010,3.023300
30493010,2.974300
30495010,3.018400
30497010,3.067400
30498010,2.851800
30500010,2.979200
30501010,3.028200
30503010,3.145800
30505010,3.038000
30506010,2.793000
30508010,2.944900
30510010,2.891000
30511010,3.087000
30513010,3.087000
30514010,2.935100
30516010,3.180100
30518010,3.185000
30519010,3.131100
30521010,2.802800
30523010,2.807700
30524011,3.018400
30526010,2.881200
30527010,3.067400
30529010,3.116400
30531010,3.096800
30532010,3.052700
30534010,3.121300
30536010,3.096800
30537010,2.856700
30539010,2.881200
30540010,2.910600
30542010,3.038000
30544010,3.008600
30545010,3.131100
30547010,3.091900
30549010,3.106600
30550010,3.087000
30552010,2.925300
30554010,2.930200
30555010,2.891000
30557010,2.778300
30558010,2.846900
30560010,2.832200
30562010,3.091900
30563010,3.082100
30565010,3.033100
30567010,3.199700
30568010,3.018400
30570010,2.915500
30571010,2.979200
30573010,2.979200
30575010,2.910600
30576010,2.895900
30578010,3.121300
30580010,3.082100
30581011,3.047800
30583010,3.023300
30584010,3.204600
30586010,2.944900
30588010,2.944900
30589010,3.003700
30591010,2.910600
30593010,2.846900
30594010,2.905700
30596010,2.949800
30597010,3.082100
30599010,3.003700
30601010,3.145800
30602010,2.940000
30604010,2.935100
30606010,2.998800
30607010,2.812600
30609010,2.979200
30611010,3.033100
30612010,2.905700
30614010,2.856700
30615010,2.969400
30617010,2.998800
30619010,3.121300
30620010,2.895900
30622010,2.910600
30624010,3.008600
30625010,3.101700
30627010,3.072300
30628010,2.910600
30630010,3.082100
30632010,3.042900
30633014,3.214400
30635010,2.641100
30637010,2.650900
30638011,2.611700
30640010,2.778300
30641010,2.631300
30643010,2.670500
30645010,2.817500
30646010,2.582300
30648010,2.758700
30650010,2.905700
30651010,2.773400
30653010,2.778300
30654010,2.533300
30656010,2.459800
30658010,2.670500
30659010,2.650900
30661010,2.783200
30663010,2.846900
30664010,2.714600
30666010,2.930200
30668010,2.699900
30669010,2.695000
30671010,2.793000
30672010,2.660700
30674010,2.660700
30676010,2.807700
30677010,2.773400
30679010,2.631300
30681010,2.655800
30682010,2.631300
30684010,2.832200
30685010,2.822400
30687010,2.675400
30689010,2.577400
30690010,2.601900
30692010,2.709700
30694010,2.704800
30695011,2.842000
30697010,2.572500
30698010,2.587200
30700010,2.940000
30702010,2.797900
30703010,2.650900
30705010,2.788100
30707010,2.709700
30708010,2.832200
30710010,2.719500
30711010,2.597000
30713010,2.685200
30715010,2.601900
30716010,2.763600
30718010,2.900800
30720010,2.552900
30721010,2.518600
30723010,2.474500
30725010,2.714600
30726010,2.597000
30728010,2.636200
30729010,2.650900
30731010,2.807700
30733010,2.714600
30734010,2.719500
30736010,2.670500
30738010,2.523500
30739010,2.695000
30741010,2.660700
30742010,2.597000
30744010,2.783200
30746010,2.655800
30747010,2.606800
30749010,2.793000
30751010,2.822400
30752011,2.704800
30754010,2.523500
30755010,2.778300
30757010,2.597000
30759010,2.650900
30760010,2.621500
30762010,2.631300
30764010,2.577400
30765010,2.724400
30767010,2.739100
30768010,2.665600
30770010,2.748900
30772010,2.783200
30773010,2.709700
30775010,2.680300
30777010,2.719500
30778010,2.670500
30780010,2.685200
30782010,2.685200
30783010,2.768500
30785010,2.753800
30786010,2.690100
30788010,2.665600
30790010,2.616600
30791010,2.763600
30793010,2.548000
30795010,2.616600
30796012,2.572500
30798010,3.013500
30799010,3.116400
30801010,3.214400
30803010,3.028200
30804010,2.827300
30806010,3.013500
30808010,3.038000
30809011,2.954700
30811010,2.949800
30812010,2.881200
30814010,3.062500
30816010,3.170300
30817010,3.224200
30819010,2.940000
30821010,2.959600
30822010,2.876300
30824010,3.057600
30825010,2.964500
30827010,2.930200
30829010,3.096800
30830010,2.891000
30832010,3.062500
30834010,2.954700
30835010,3.150700
30837010,2.837100
30839010,2.920400
30840010,2.842000
30842010,2.940000
30843010,2.940000
30845010,2.969400
30847010,3.003700
30848010,2.964500
30850010,3.106600
30852010,2.940000
30853010,2.891000
30855010,2.866500
30856010,2.891000
30858010,2.871400
30860010,2.989000
30861010,2.979200
30863010,3.116400
30865010,2.930200
30866011,3.008600
30868010,3.136000
30869010,3.067400
30871010,2.993900
30873010,2.900800
30874010,2.979200
30876010,3.062500
30878010,2.969400
30879010,3.038000
30881010,2.861600
30882010,3.150700
30884010,2.974300
30886010,2.886100
30887010,3.052700
30889010,2.856700
30891010,2.851800
30892010,2.989000
30894010,2.871400
30896010,3.072300
30897010,3.062500
30899010,3.194800
30900010,2.974300
30902010,3.175200
30904010,2.925300
30905010,3.038000
30907010,2.861600
30909010,2.935100
30910010,3.003700
30912010,3.116400
30913010,2.959600
30915010,2.954700
30917010,3.072300
30918010,3.067400
30920010,2.846900
30922010,2.920400
30923011,2.905700
30925010,2.881200
30926010,2.915500
30928010,2.891000
30930010,2.954700
30931010,3.116400
30933010,3.234000
30935010,2.989000
30936010,3.023300
30938010,2.984100
30939010,2.866500
30941010,2.959600
30943010,2.861600
30944010,2.900800
30946010,2.881200
30948010,3.116400
30949010,3.057600
30951010,3.189900
30953010,2.891000
30954010,2.812600
30956010,2.797900
30957010,2.969400
30959014,2.998800
30961010,2.699900
30962010,2.577400
30964010,2.753800
30966010,2.851800
30967010,2.797900
30969010,2.783200
30970010,2.768500
30972010,2.690100
30974010,2.494100
30975010,2.680300
30977010,2.690100
30979010,2.714600
30980011,2.714600
30982010,2.704800
30983010,2.876300
30985010,2.837100
30987010,2.621500
30988010,2.685200
30990010,2.548000
30992010,2.748900
30993010,2.690100
30995010,2.587200
30996010,2.675400
30998010,2.655800
31000010,2.827300
31001010,2.744000
31003010,2.685200
31005010,2.621500
31006010,2.665600
31008010,2.724400
31010010,2.685200
31011010,2.552900
31013010,2.557800
31014010,2.802800
31016010,2.886100
31018010,2.793000
31019010,2.675400
31021010,2.508800
31023010,2.518600
31024010,2.592100
31026010,2.577400
31027010,2.690100
31029010,2.812600
31031010,2.695000
31032010,2.709700
31034010,2.719500
31036010,2.704800
31037011,2.601900
31039010,2.538200
31040010,2.636200
31042010,2.680300
31044010,2.567600
31045010,2.587200
31047010,2.768500
31049010,2.719500
31050010,2.670500
31052010,2.739100
31053010,2.606800
31055010,2.631300
31057010,2.528400
31058010,2.690100
31060010,2.552900
31062010,2.778300
31063010,2.773400
31065010,2.611700
31067010,2.660700
31068010,2.709700
31070010,2.768500
31071010,2.793000
31073010,2.729300
31075010,2.606800
31076010,2.572500
31078010,2.582300
31080010,2.714600
31081010,2.650900
31083010,2.827300
31084010,2.807700
31086010,2.714600
31088010,2.646000
31089010,2.660700
31091010,2.817500
31093010,2.577400
31094011,2.665600
31096010,2.631300
31097010,2.601900
31099010,2.650900
31101010,2.915500
31102010,2.788100
31104010,2.518600
31106010,2.611700
31107010,2.601900
31109010,2.557800
31110010,2.660700
31112010,2.685200
31114010,2.744000
31115010,2.641100
31117010,2.812600
31119010,2.646000
31120010,2.646000
31122012,2.587200
31124010,3.052700
31125010,2.915500
31127010,3.052700
31128010,2.979200
31130010,2.920400
31132010,3.018400
31133010,3.150700
31135010,2.935100
31137010,2.998800
31138010,2.842000
31140010,2.812600
31141010,2.930200
31143010,2.944900
31145010,2.876300
31146010,2.891000
31148010,2.886100
31150010,2.979200
31151011,2.998800
31153010,3.003700
31154010,2.881200
31156010,3.013500
31158010,2.998800
31159010,3.077200
31161010,2.856700
31163010,3.062500
31164010,3.101700
31166010,3.028200
31167010,3.106600
31169010,3.126200
31171010,2.866500
31172010,2.974300
31174010,2.925300
31176010,2.886100
31177010,2.974300
31179010,2.944900
31181010,3.047800
31182010,2.969400
31184010,3.214400
31185010,3.018400
31187010,2.998800
31189010,2.954700
31190010,2.944900
31192010,3.057600
31194010,2.944900
31195010,3.136000
31197010,3.087000
31198010,3.028200
31200010,3.116400
31202010,3.165400
31203010,3.116400
31205010,2.886100
31207010,2.920400
31208011,2.895900
31210010,2.881200
31211010,2.905700
31213010,2.881200
31215010,2.944900
31216010,2.969400
31218010,3.106600
31220010,2.969400
31221010,2.949800
31223010,2.954700
31224010,2.930200
31226010,2.979200
31228010,3.106600
31229010,2.871400
31231010,3.072300
31233010,3.219300
31234010,2.964500
31236010,3.087000
31238010,2.949800
31239010,2.940000
31241010,3.023300
31242010,2.910600
31244010,2.822400
31246010,2.974300
31247010,2.998800
31249010,2.944900
31251010,3.062500
31252010,2.974300
31254010,2.940000
31255010,2.915500
31257010,2.871400
31259010,3.047800
31260010,2.895900
31262010,3.091900
31264010,3.047800
31265011,3.106600
31267010,3.121300
31268010,2.969400
31270010,2.881200
31272010,3.023300
31273010,2.910600
31275010,3.101700
31277010,3.008600
31278010,3.096800
31280010,3.023300
31281010,3.077200
31283010,3.057600
31285014,3.013500
31286010,2.861600
31288010,2.582300
31290010,2.646000
31291010,2.660700
31293010,2.606800
31295010,2.753800
31296010,2.695000
31298010,2.675400
31299010,2.650900
31301010,2.802800
31303010,2.783200
31304010,2.528400
31306010,2.513700
31308010,2.611700
31309010,2.665600
31311010,2.577400
31312010,2.562700
31314010,2.626400
31316010,2.763600
31317010,2.783200
31319010,2.763600
31321010,2.641100
31322011,2.768500
31324010,2.650900
31325010,2.641100
31327010,2.763600
31329010,2.709700
31330010,2.665600
31332010,2.793000
31334010,2.714600
31335010,2.753800
31337010,2.533300
31338010,2.695000
31340010,2.494100
31342010,2.709700
31343010,2.601900
31345010,2.606800
31347010,2.636200
31348010,2.763600
31350010,2.915500
31352010,2.837100
31353010,2.827300
31355010,2.513700
31356010,2.631300
31358010,2.827300
31360010,2.562700
31361010,2.587200
31363010,2.597000
31365010,2.744000
31366010,2.915500
31368010,2.636200
31369010,2.729300
31371010,2.601900
31373010,2.631300
31374010,2.729300
31376010,2.768500
31378010,2.753800
31379011,2.685200
31381010,2.842000
31382010,2.851800
31384010,2.719500
31386010,2.846900
31387010,2.626400
31389010,2.724400
31391010,2.557800
31392010,2.773400
31394010,2.773400
31395010,2.793000
31397010,2.773400
31399010,2.748900
31400010,2.920400
31402010,2.822400
31404010,2.641100
31405010,2.626400
31407010,2.739100
31409010,2.685200
31410010,2.650900
31412010,2.753800
31413010,2.797900
31415010,2.587200
31417010,2.935100
31418010,2.851800
31420010,2.631300
31422010,2.773400
31423010,2.748900
31425010,2.616600
31426010,2.773400
31428010,2.680300
31430010,2.734200
31431010,2.680300
31433010,2.935100
31435010,2.665600
31436011,2.709700
31438010,2.690100
31439010,2.685200
31441010,2.709700
31443010,2.753800
31444010,2.621500
31446010,2.773400
31448013,2.597000
31449010,2.940000
31451010,3.101700
31452010,3.175200
31454010,2.974300
31456010,2.817500
31457010,2.856700
31459010,2.944900
31461010,2.969400
31462010,2.905700
31464010,3.057600
31466010,2.998800
31467010,2.959600
31469010,2.925300
31470010,2.861600
31472010,2.993900
31474010,2.920400
31475010,2.959600
31477010,3.008600
31479010,2.871400
31480010,2.998800
31482010,2.930200
31483010,3.185000
31485010,2.998800
31487010,3.003700
31488010,2.812600
31490010,3.028200
31492010,2.900800
31493011,2.949800
31495010,2.876300
31496010,2.954700
31498010,3.033100
31500010,3.047800
31501010,3.087000
31503010,2.959600
31505010,2.861600
31506010,2.778300
31508010,3.101700
31509010,3.018400
31511010,2.837100
31513010,2.984100
31514010,2.949800
31516010,3.209500
31518010,3.023300
31519010,3.018400
31521010,3.018400
31523010,2.822400
31524010,3.023300
31526010,2.920400
31527010,3.047800
31529010,2.949800
31531010,2.998800
31532010,3.111500
31534010,3.087000
31536010,3.062500
31537010,2.876300
31539010,2.797900
31540010,2.881200
31542010,2.930200
31544010,2.871400
31545010,2.910600
31547010,2.930200
31549010,3.185000
31550011,2.969400
31552010,2.984100
31553010,2.993900
31555010,2.837100
31557010,2.817500
31558010,2.993900
31560010,2.920400
31562010,3.116400
31563010,3.033100
31565010,2.940000
31566010,3.067400
31568010,3.131100
31570010,3.111500
31571010,2.866500
31573010,2.768500
31575010,2.886100
31576010,3.052700
31578010,3.008600
31580010,3.033100
31581010,3.111500
31583010,3.116400
31584010,2.984100
31586010,2.954700
31588010,2.842000
31589010,2.817500
31591010,2.944900
31593010,2.802800
31594010,2.949800
31596010,2.993900
31597010,3.116400
31599010,3.155600
31601010,3.057600
31602010,2.998800
31604010,3.072300
31606010,2.861600
31607011,2.940000
31609010,2.974300
31610014,2.886100
31612010,2.685200
31614010,2.837100
31615010,2.641100
31617010,2.802800
31619010,2.685200
31620010,2.636200
31622010,2.567600
31623010,2.744000
31625010,2.734200
31627010,2.768500
31628010,2.773400
31630010,2.704800
31632010,2.768500
31633010,2.876300
31635010,2.626400
31637010,2.606800
31638010,2.744000
31640010,2.641100
31641010,2.528400
31643010,2.699900
31645010,2.690100
31646010,2.685200
31648010,2.714600
31650010,2.709700
31651010,2.920400
31653010,2.709700
31654010,2.729300
31656010,2.626400
31658010,2.572500
31659010,2.631300
31661010,2.538200
31663010,2.714600
31664011,2.739100
31666010,2.699900
31667010,2.719500
31669010,2.861600
31671010,2.606800
31672010,2.587200
31674010,2.655800
31676010,2.548000
31677010,2.636200
31679010,2.724400
31680010,2.567600
31682010,2.660700
31684010,2.773400
31685010,2.670500
31687010,2.665600
31689010,2.680300
31690010,2.631300
31692010,2.763600
31694010,2.626400
31695010,2.788100
31697010,2.582300
31698010,2.636200
31700010,2.846900
31702010,2.690100
31703010,2.641100
31705010,2.513700
31707010,2.587200
31708010,2.719500
31710010,2.577400
31711010,2.690100
31713010,2.567600
31715010,2.685200
31716010,2.690100
31718010,2.846900
31720010,2.646000
31721011,2.621500
31723010,2.695000
31724010,2.773400
31726010,2.719500
31728010,2.611700
31729010,2.837100
31731010,2.744000
31733010,2.822400
31734010,2.886100
31736010,2.783200
31737010,2.797900
31739010,2.597000
31741010,2.734200
31742010,2.704800
31744010,2.636200
31746010,2.660700
31747010,2.631300
31749010,2.670500
31751010,2.763600
31752010,2.665600
31754010,2.523500
31755010,2.695000
31757010,2.499000
31759010,2.675400
31760010,2.660700
31762010,2.655800
31764010,2.773400
31765010,2.739100
31767010,2.763600
31768010,2.842000
31770010,2.714600
31772010,2.695000
31773012,2.646000
31775010,2.920400
31777010,2.984100
31778011,3.121300
31780010,2.895900
31781010,2.974300
31783010,3.121300
31785010,3.042900
31786010,3.160500
31788010,2.989000
31790010,2.989000
31791010,3.003700
31793010,2.984100
31794010,2.984100
31796010,3.106600
31798010,2.856700
31799010,2.984100
31801010,3.170300
31803010,3.150700
31804010,3.072300
31806010,2.802800
31808010,2.905700
31809010,3.052700
31811010,2.935100
31812010,2.891000
31814010,2.925300
31816010,3.101700
31817010,2.989000
31819010,2.925300
31821010,2.812600
31822010,3.052700
31824010,2.812600
31825010,3.101700
31827010,2.827300
31829010,2.856700
31830010,3.023300
31832010,3.116400
31834010,3.189900
31835011,3.096800
31837010,2.949800
31838010,2.807700
31840010,2.783200
31842010,2.920400
31843010,3.067400
31845010,3.082100
31847010,2.910600
31848010,3.003700
31850010,2.998800
31851010,3.038000
31853010,3.136000
31855010,2.856700
31856010,2.861600
31858010,2.832200
31860010,2.925300
31861010,2.949800
31863010,2.969400
31865010,3.047800
31866010,3.160500
31868010,2.940000
31869010,3.087000
31871010,2.905700
31873010,2.984100
31874010,2.891000
31876010,3.091900
31878010,2.935100
31879010,2.900800
31881010,2.949800
31882010,3.145800
31884010,3.013500
31886010,3.082100
31887010,2.900800
31889010,2.993900
31891010,2.851800
31892011,2.851800
31894010,2.944900
31895010,3.136000
31897010,2.881200
31899010,3.013500
31900010,2.993900
31902010,3.155600
31904010,3.052700
31905010,2.895900
31907010,3.077200
31908010,2.979200
31910010,2.900800
31912010,3.038000
31913010,2.925300
31915010,3.067400
31917010,3.077200
31918010,3.057600
31920010,2.876300
31922010,3.028200
31923010,2.871400
31925010,2.935100
31926010,3.091900
31928010,2.905700
31930010,3.028200
31931010,3.111500
31933010,2.993900
31935010,3.047800
31936014,2.954700
31938010,2.582300
31939010,2.587200
31941010,2.699900
31943010,2.699900
31944010,2.582300
31946010,2.778300
31948010,2.758700
31949011,2.846900
31951010,2.739100
31952010,2.665600
31954010,2.675400
31956010,2.699900
31957010,2.714600
31959010,2.641100
31961010,2.552900
31962010,2.709700
31964010,2.597000
31965010,2.832200
31967010,2.886100
31969010,2.734200
31970010,2.763600
31972010,2.601900
31974010,2.577400
31975010,2.675400
31977010,2.695000
31979010,2.744000
31980010,2.773400
31982010,2.861600
31983010,2.925300
31985010,2.817500
31987010,2.709700
31988010,2.758700
31990010,2.606800
31992010,2.557800
31993010,2.513700
31995010,2.763600
31996010,2.714600
31998010,2.827300
32000010,2.827300
32001010,2.646000
32003010,2.690100
32005010,2.621500
32006011,2.508800
32008010,2.557800
32009010,2.616600
32011010,2.768500
32013010,2.621500
32014010,2.582300
32016010,2.729300
32018010,2.641100
32019010,2.729300
32021010,2.577400
32022010,2.695000
32024010,2.641100
32026010,2.763600
32027010,2.744000
32029010,2.567600
32031010,2.587200
32032010,2.817500
32034010,2.935100
32036010,2.670500
32037010,2.802800
32039010,2.778300
32040010,2.636200
32042010,2.719500
32044010,2.793000
32045010,2.690100
32047010,2.601900
32049010,2.753800
32050010,2.944900
32052010,2.650900
32053010,2.744000
32055010,2.778300
32057010,2.646000
32058010,2.641100
32060010,2.778300
32062010,2.851800
32063011,2.621500
32065010,2.597000
32066010,2.665600
32068010,2.675400
32070010,2.807700
32071010,2.797900
32073010,2.611700
32075010,2.621500
32076010,2.587200
32078010,2.626400
32079010,2.611700
32081010,2.837100
32083010,2.905700
32084010,2.930200
32086010,2.709700
32088010,2.675400
32089010,2.685200
32091010,2.680300
32093010,2.797900
32094010,2.567600
32096010,2.793000
32097010,2.827300
32099013,2.881200
32101010,2.984100
32102010,3.013500
32104010,2.861600
32106010,2.905700
32107010,3.047800
32109010,3.057600
32110010,2.964500
32112010,2.984100
32114010,2.881200
32115010,2.989000
32117010,3.160500
32119010,2.925300
32120011,2.851800
32122010,2.802800
32123010,3.018400
32125010,2.846900
32127010,2.846900
32128010,3.047800
32130010,2.915500
32132010,3.013500
32133010,2.964500
32135010,3.023300
32136010,3.145800
32138010,2.881200
32140010,2.905700
32141010,3.067400
32143010,2.905700
32145010,2.866500
32146010,3.116400
32148010,3.052700
32150010,3.194800
32151010,3.008600
32153010,3.028200
32154010,2.940000
32156010,2.905700
32158010,3.072300
32159010,2.910600
32161010,3.042900
32163010,3.038000
32164010,2.920400
32166010,3.131100
32167010,3.082100
32169010,3.057600
32171010,3.047800
32172010,3.008600
32174010,2.910600
32176010,2.949800
32177011,2.851800
32179010,3.116400
32180010,3.042900
32182010,2.984100
32184010,2.979200
32185010,2.984100
32187010,3.003700
32189010,2.802800
32190010,2.954700
32192010,2.974300
32193010,2.954700
32195010,3.096800
32197010,2.871400
32198010,2.998800
32200010,3.091900
32202010,3.150700
32203010,3.013500
32205010,2.989000
32207010,3.033100
32208010,2.866500
32210010,3.062500
32211010,2.886100
32213010,2.979200
32215010,2.915500
32216010,3.028200
32218010,2.935100
32220010,3.087000
32221010,3.013500
32223010,2.817500
32224010,2.851800
32226010,3.067400
32228010,2.954700
32229010,2.974300
32231010,2.935100
32233010,2.964500
32234011,3.214400
32236010,3.101700
32237010,2.842000
32239010,2.959600
32241010,2.935100
32242010,3.091900
32244010,2.891000
32246010,3.028200
32247010,2.871400
32249010,3.096800
32250010,3.062500
32252010,3.091900
32254010,2.993900
32255010,2.895900
32257010,2.842000
32259010,2.954700
32260010,2.949800
32262014,3.096800
32264010,2.660700
32265010,2.680300
32267010,2.680300
32268010,2.905700
32270010,2.837100
32272010,2.685200
32273010,2.528400
32275010,2.646000
32277010,2.778300
32278010,2.626400
32280010,2.842000
32281010,2.788100
32283010,2.861600
32285010,2.636200
32286010,2.646000
32288010,2.729300
32290010,2.699900
32291011,2.797900
32293010,2.562700
32294010,2.626400
32296010,2.783200
32298010,2.739100
32299010,2.685200
32301010,2.900800
32303010,2.827300
32304010,2.778300
32306010,2.616600
32307010,2.562700
32309010,2.685200
32311010,2.543100
32312010,2.842000
32314010,2.597000
32316010,2.704800
32317010,2.876300
32319010,2.871400
32321010,2.768500
32322010,2.543100
32324010,2.768500
32325010,2.793000
32327010,2.699900
32329010,2.636200
32330010,2.802800
32332010,2.900800
32334010,2.925300
32335010,2.675400
32337010,2.748900
32338010,2.680300
32340010,2.646000
32342010,2.734200
32343010,2.587200
32345010,2.748900
32347010,2.744000
32348011,2.621500
32350010,2.739100
32351010,2.832200
32353010,2.646000
32355010,2.557800
32356010,2.503900
32358010,2.763600
32360010,2.587200
32361010,2.817500
32363010,2.846900
32364010,2.719500
32366010,2.748900
32368010,2.704800
32369010,2.675400
32371010,2.763600
32373010,2.548000
32374010,2.739100
32376010,2.665600
32378010,2.714600
32379010,2.572500
32381010,2.802800
32382010,2.788100
32384010,2.807700
32386010,2.616600
32387010,2.567600
32389010,2.597000
32391010,2.768500
32392010,2.714600
32394010,2.758700
32395010,2.817500
32397010,2.611700
32399010,2.866500
32400010,2.802800
32402010,2.695000
32404010,2.557800
32405011,2.695000
32407010,2.606800
32408010,2.719500
32410010,2.783200
32412010,2.719500
32413010,2.783200
32415010,2.650900
32417010,2.891000
32418010,2.846900
32420010,2.802800
32421010,2.587200
32423010,2.680300
32425012,2.812600
32426010,2.930200
32428010,3.101700
32430010,2.871400
32431010,3.072300
32433010,2.969400
32435010,3.180100
32436010,3.047800
32438010,3.008600
32439010,2.984100
32441010,2.964500
32443010,2.812600
32444010,3.033100
32446010,2.998800
32448010,3.072300
32449010,2.895900
32451010,3.038000
32452010,3.077200
32454010,2.915500
32456010,2.851800
32457010,3.008600
32459010,2.984100
32461010,3.018400
32462011,2.881200
32464010,2.900800
32465010,2.910600
32467010,3.028200
32469010,3.091900
32470010,2.871400
32472010,2.802800
32474010,2.817500
32475010,2.915500
32477010,2.954700
32478010,3.003700
32480010,3.033100
32482010,3.126200
32483010,3.126200
32485010,2.949800
32487010,2.876300
32488010,3.008600
32490010,2.861600
32492010,3.067400
32493010,3.057600
32495010,3.136000
32496010,3.077200
32498010,3.028200
32500010,2.964500
32501010,2.964500
32503010,3.062500
32505010,2.920400
32506010,2.832200
32508010,2.984100
32509010,3.062500
32511010,2.979200
32513010,3.033100
32514010,3.028200
32516010,3.018400
32518010,2.949800
32519011,3.096800
32521010,3.057600
32522010,3.028200
32524010,2.846900
32526010,2.969400
32527010,2.989000
32529010,3.101700
32531010,3.091900
32532010,3.013500
32534010,2.989000
32535010,3.185000
32537010,2.895900
32539010,2.856700
32540010,2.910600
32542010,2.905700
32544010,2.837100
32545010,3.111500
32547010,3.008600
32549010,3.189900
32550010,2.998800
32552010,3.116400
32553010,3.077200
32555010,2.851800
32557010,2.905700
32558010,2.959600
32560010,2.935100
32562010,2.984100
32563010,2.979200
32565010,2.876300
32566010,2.954700
32568010,3.136000
32570010,2.905700
32571010,2.940000
32573010,2.778300
32575010,2.998800
32576011,2.930200
32578010,2.905700
32579010,3.008600
32581010,2.886100
32583010,3.116400
32584010,3.072300
32586010,2.900800
32588014,2.837100
32589010,2.685200
32591010,2.822400
32592010,2.832200
32594010,2.788100
32596010,2.724400
32597010,2.842000
32599010,2.626400
32601010,2.655800
32602010,2.724400
32604010,2.675400
32606010,2.533300
32607010,2.523500
32609010,2.822400
32610010,2.699900
32612010,2.601900
32614010,2.572500
32615010,2.650900
32617010,2.739100
32619010,2.704800
32620010,2.597000
32622010,2.552900
32623010,2.675400
32625010,2.807700
32627010,2.783200
32628010,2.753800
32630010,2.572500
32632010,2.822400
32633011,2.709700
32635010,2.621500
32636010,2.611700
32638010,2.788100
32640010,2.670500
32641010,2.685200
32643010,2.616600
32645010,2.739100
32646010,2.714600
32648010,2.665600
32649010,2.807700
32651010,2.930200
32653010,2.758700
32654010,2.793000
32656010,2.621500
32658010,2.641100
32659010,2.690100
32661010,2.611700
32663010,2.680300
32664010,2.842000
32666010,2.783200
32667010,2.690100
32669010,2.660700
32671010,2.606800
32672010,2.744000
32674010,2.548000
32676010,2.773400
32677010,2.748900
32679010,2.807700
32680010,2.827300
32682010,2.660700
32684010,2.944900
32685010,2.641100
32687010,2.822400
32689010,2.685200
32690011,2.592100
32692010,2.597000
32693010,2.606800
32695010,2.734200
32697010,2.739100
32698010,2.748900
32700010,2.944900
32702010,2.900800
32703010,2.861600
32705010,2.719500
